"GameIndex","HomeTeam","AwayTeam","Date","AvgO25","AvgU25","AvgH","AvgA","AvgD","Played","TG","HtPos","AtPos","HtSGLG","AtSGLG","HtCGLG","AtCGLG","HtASGPG","AtASGPG","HtACGPG","AtACGPG","HtASGP5G","AtASGP5G","HtACGP5G","AtACGP5G","AGTM","HtASGP3G","AtASGP3G","HtACGP3G","AtACGP3G","HtpercentGO","AtpercentGO","FTR","elo_ht","elo_at","win_e_ht","tilt_ht","tilt_at"
"03/10/2021BeneventoPerugia","Benevento","Perugia","03/10/2021",1.99,1.81,2.05,3.68,3.26,6,0,7,11,1,1,1,1,1.83333333333333,1.33333333333333,1,0.833333333333333,1.4,1.4,0.6,1,2.83333333333333,2.33333333333333,1.66666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,"D",1178.88493955601,962.871603356066,0.838407280173034,1.12047973025492,0.929968570670745
"16/10/2021AscoliLecce","Ascoli","Lecce","16/10/2021",1.84,1.97,3.27,2.17,3.31,7,2,5,4,2,3,2,0,1.71428571428571,1.71428571428571,1.42857142857143,1,1.6,2.2,1.6,0.6,3.25,2.33333333333333,2.66666666666667,2,0.333333333333333,0.571428571428571,0.714285714285714,"D",1063.11815650541,1139.79748732107,0.490388898625374,1.05020058267832,1.20833782566849
"16/10/2021CrotonePisa","Crotone","Pisa","16/10/2021",1.85,1.95,2.41,2.88,3.21,7,3,17,1,2,2,2,0,1.28571428571429,2.14285714285714,2.14285714285714,0.571428571428571,1,2.4,1.8,0.8,1.5,0.666666666666667,1.66666666666667,2,0.666666666666667,0.714285714285714,0.428571428571429,"H",1037.46893167154,1088.9548062407,0.526618740943788,1.13419130620183,1.16670493091207
"16/10/2021PordenoneTernana","Pordenone","Ternana","16/10/2021",2,1.8,2.98,2.29,3.34,7,4,20,15,2,0,4,2,0.571428571428571,1.14285714285714,2.71428571428571,1.85714285714286,0.8,1.2,2.6,1.6,0,1.33333333333333,1.33333333333333,2.66666666666667,1,0.571428571428571,0.428571428571429,"A",872.949728186643,906.296339089207,0.552553660044899,1.05833759838263,1.24855884550608
"16/10/2021VicenzaReggina","Vicenza","Reggina","16/10/2021",2.27,1.62,2.55,2.99,2.9,7,1,19,10,4,0,2,2,1.14285714285714,1,2,1,1.6,0.8,2.2,1,2.5,2,0.333333333333333,2,1,0.571428571428571,0.285714285714286,"A",913.848379742749,1044.89740838444,0.413036591442566,1.11221308513898,0.909805836050287
"16/10/2021CosenzaFrosinone","Cosenza","Frosinone","16/10/2021",2.13,1.7,3.64,2.07,3.22,7,2,11,8,0,0,1,1,1,1.14285714285714,1.28571428571429,0.714285714285714,1.2,0.8,0.6,0.6,2.25,1,0.666666666666667,0.333333333333333,1,0.285714285714286,0.285714285714286,"D",946.424865231479,1029.45189632608,0.481261420408949,0.902264376665179,0.826571961785365
"16/10/2021PerugiaBrescia","Perugia","Brescia","16/10/2021",1.92,1.87,2.69,2.63,3.16,7,1,9,3,0,2,0,4,1.14285714285714,2.71428571428571,0.714285714285714,1.71428571428571,1,2.4,0.4,2.2,2.66666666666667,1.33333333333333,2.33333333333333,0.333333333333333,2.66666666666667,0.285714285714286,0.857142857142857,"H",976.407895692264,1124.29217986922,0.389755977283294,0.883470142137207,1.42305504495629
"16/10/2021ComoAlessandria","Como","Alessandria","16/10/2021",2.16,1.68,2.1,3.63,3.15,7,2,16,18,4,1,2,0,1.14285714285714,1.28571428571429,1.57142857142857,2.28571428571429,1,1.2,1.6,2,0,1.66666666666667,1,1.66666666666667,1.33333333333333,0.285714285714286,0.571428571428571,"H",995.854531542513,956.725850967076,0.652080007589188,0.992685902987805,1.07776696791207
"17/10/2021CremoneseBenevento","Cremonese","Benevento","17/10/2021",2.04,1.76,2.3,3.14,3.15,7,2,2,8,2,0,0,0,1.42857142857143,1.57142857142857,0.714285714285714,0.857142857142857,1.4,1.4,0.8,0.4,1.75,1,1.66666666666667,1,0.666666666666667,0.428571428571429,0.285714285714286,"D",1069.12417460622,1165.34864721981,0.46233156257258,0.934753385771273,1.06445574374218
"17/10/2021ParmaMonza","Parma","Monza","17/10/2021",1.96,1.83,2.08,3.49,3.28,7,0,13,15,2,0,2,3,1.71428571428571,1,1.42857142857143,1.14285714285714,1.8,1.2,1.6,1.6,0,1.33333333333333,1.33333333333333,2,2,0.714285714285714,0.428571428571429,"D",1074.81745088781,1061.26418032532,0.617977244086363,0.999320292030724,0.920404473824837
"17/10/2021CittadellaSpal","Cittadella","Spal","17/10/2021",1.93,1.86,2.22,3.34,3.13,7,0,9,16,1,2,0,2,1.28571428571429,1.71428571428571,1.42857142857143,1.28571428571429,0.8,1.4,1.6,1.6,2.25,1,1.66666666666667,2,1.66666666666667,0.428571428571429,0.571428571428571,"D",1055.35729534292,1003.77292813475,0.668164728581438,0.888320539981585,1.02369147775262
